ref,hyp,wer,cer,duration_sec,n_ref_words
твердо отказывайте мужчинам и не бойтесь стоять на своем такое недопустимо вне зависимости от культурных различий,твердо отказывайте мужчинам и не бойтесь стоять на своем такое недопустимо вне зависимости от культурных различий,0.0,0.0,8.76,16
поверхность луны состоит из камней и пыли внешний слой луны называется корой,поверхность луны состоит из камней и пыли верхний слой луны называется корой,0.0833,0.0395,5.88,12
в докладе содержится резкая критика почти каждого аспекта нынешней политики исполнительной власти в отношении ирака и настоятельный призыв к незамедлительной смене курса,в докладе содержится разная критика почти каждого аспекта нынешней политики исполнительной власти в отношении ирака и настоятельный призыв к незамедлительной смене курса,0.0455,0.0118,11.46,22
кроме того между правлениями каждой династии царила раздробленность и нестабильность самой известной была эпоха троецарствия которая длилась 60 лет во время династий хань и цзинь,кроме того между управлениями каждой династии царила раздробленность и нестабильность самой известной была эпоха тройцарствия которая длилась 60 лет во время династий хань и цынь,0.12,0.0225,12.84,25
так как у перьев динозавров отсутствует хорошо развитый стержень называемый рахисом но все же имеются другие отличительные черты бородки и бородочки исследователи пришли к выводу что рахис скорее всего появился позднее путем эволюционного развития других отличительных черт,так как у перьяв динозавров отсутствует хорошо развитый стержень называемый рахисом но все же имеются другие отличительные черты бородки и бородочки исследователи пришли к выводу что арахис скорее всего появился позднее путем эволюционного развития других отличительных черт,0.0541,0.0073,24.36,37
с другой стороны погодные условия со снегом и льдом являются нормальными во многих странах и дорожное движение продолжается круглый год почти без перерывов,с другой стороны погодные условия со снегом и льдом являются нормальными во многих странах и дорожное движение продолжается круглый год почти без перерывов,0.0,0.0,10.74,23
использование кораблей для транспортировки товаров является безусловно самым эффективным способом перевозки большого количества людей и грузов через океаны,использование кораблей для транспортировки товаров является безусловно самым эффективным способом перевозки большого количества людей и грузов через океаны,0.0,0.0,11.88,18
не существует универсального определения того какие произведённые изделия являются антиквариатом некоторые налоговые органы определяют товары которым за 100 лет как антиквариат,не существует универсального определения того какие произведенные изделия являются антиквариатом некоторые налоговые органы определяют товары которым за 100 лет как антиквариат,0.0476,0.0057,13.08,21
автобусы отправляются с межрайонной автостанции за рекой в течение всего дня хотя большая часть особенно направляющиеся на восток и в джакарбумтанг отбывают с 0630 до 0730,автобусы отправляются в межрайонные автостанции за рекой в течение всего дня хотя большая часть особенно направляющихся на восток и в джикар бумтанг отбывает с 630 до 730 утра,0.3462,0.0819,18.06,26
соотношение сторон этого формата поделенное на двенадцать чтобы получить соотношение с небольшими целыми числами поэтому принято за 32,соотношение сторон этого формата поделенное на двенадцать чтобы получить соотношение с небольшими целыми числами поэтому принято за 3 к двум,0.1667,0.0522,10.74,18
15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,0.0,0.0,13.08,15
поздно вечером в воскресенье президент сша дональд трамп через пресссекретаря заявил что войска сша покинут сирию,поздно вечером в воскресенье президент сша дональд трамп через пресссекретаря заявил что войска сша покинут сирию,0.0,0.0,9.9,16
таким образом вполне вероятно что запись была добавлена просто как пометка,таким образом вполне вероятно что запись была добавлена просто как пометка,0.0,0.0,5.64,11
он не назвал цифру для сокращений бюджетов сказав что они будут сделаны исходя из производительности экономики китая,он не назвал цифры для сокращений бюджетов сказав что они будут сделаны исходя из производительности экономики китая,0.0588,0.0086,9.06,17
это место которое британские колонизаторы забрали себе и если вы ищете доказательства колониального прошлого территории то это хорошее место для начала,это место которое британские колонизаторы забрали себе если вы ищете доказательства колониального прошлого территории то это хорошее место для начала,0.0476,0.0132,12.96,21
их термические характеристики не такие стабильные как у больших пещер на земле которые часто поддерживают почти постоянную температуру но они соответствуют тому что является глубокими ямами в грунте сообщил глен кушинг из отдела планетной геологии геологической службы сша и университета северной аризоны расположенного во флагстаффе аризона,их термические характеристики не такие стабильные как у больших пещер на земле которые часто поддерживают почти постоянную температуру но они соответствуют тому что являются глубокими ямами в грунте сообщил гленн кушинг из отдела планетной геологии и геологической службы сша и университета северной аризоны расположенного во флакстафе аризона,0.087,0.0176,25.5,46
серия asus eee pc ранее представленная во всём мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия асус и pc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбе в 2007 году,0.125,0.0439,18.06,32
среди других номинаций лучшая картина режиссёр операторская работа дизайн костюмов монтаж фильма оригинальная музыка художникпостановщик звуковой монтаж звук и оригинальный сценарий,среди других номинаций лучшая картина режиссер операторская работа дизайн костюмов монтаж фильма оригинальная музыка художник постановщик звуковой монтаж звук и оригинальный сценарий,0.1429,0.011,18.48,21
очевидно что если владеешь языком романский подгруппы тебе будет проще выучить португальский,очевидно что если владеешь языком романской подгруппы тебе будет проще выучить португальский,0.0833,0.0109,6.66,12
почти все более мелкие острова являются независимыми государствами или ассоциированы с францией и известны как шикарные пляжные курорты,почти все более мелкие острова являются независимыми государствами или ассоциированы с францией и известны как шикарные пляжные курорты,0.0,0.0,10.08,18
с другой стороны погодные условия со снегом и льдом являются нормальными во многих странах и дорожное движение продолжается круглый год почти без перерывов,с другой стороны погодные условия со снегом и льдом являются нормальными во многих странах и дорожное движение продолжается круглый год почти без перерывов,0.0,0.0,10.56,23
шестеро заложников включая детей и пожилых людей освободили раньше как и филиппинских фотографов,шестеро заложников включая детей и пожилых людей освободили раньше как и филиппинских фотографов,0.0,0.0,7.92,13
он однако не является единственным научные исследования также руководствуются экспериментированием эксперимент это проверка используемая чтобы исключить одну или более возможных гипотез задаванием вопросов и проведением наблюдений,он однако не является единственным научные исследования также руководствуются экспериментированием эксперимент это проверка используемая чтобы исключить одну или более возможных гипотез задаванием вопросов и проведением наблюдений,0.0,0.0,22.08,26
растения питаются от солнца при помощи фотосинтеза кроме того они отбрасывают тень,растения питаются от солнца при помощи фотосинтеза кроме того они отбрасывают тень,0.0,0.0,7.26,12
в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,в них обычно предлагаются особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,0.0526,0.0079,9.48,19
неблагоприятные метеоусловия это общий термин для обозначения любого опасного явления погоды способного причинить какойлибо ущерб вызвать серьёзные социальные потрясения или привести к человеческим жертвам,неблагоприятные метеословия это общий термин для обозначения любого опасного явления погоды способного причинить какойлибо ущерб вызвать серьезные социальные потрясения или привести к человеческим жертвам,0.0833,0.0098,13.2,24
бухта была местом печально известного военноморского противостояния в 1889 году когда семь кораблей из германии сша и британии отказались покидать бухту,бухта была местом печально известного военноморского противостояния в 1889 году когда семь кораблей из германии сша и британии отказались покидать бухту,0.0,0.0,16.8,21
автобус scotturb 403 совершает регулярные рейсы в синтру и делает остановку на мысе рока,автобус скотторп номер четыреста три совершает регулярные рейсы в синдру и делает остановку на мысе рока,0.3571,0.3182,11.76,14
почти все эти пляжи песчаные с безопасным купанием и многие из них тенистые благодаря таким деревьям как похутукава,почти все эти пляжи песчаны с безопасным купанием и многие из них тенистые благодаря таким деревьям как пахутукапа,0.1111,0.0261,8.88,18
так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,так же как луна притягивает землю при этом вызывая приливы так имлечный путь воздействует на галактику в стрельце,0.1053,0.0088,9.84,19
оно гласит что лучше всего помещать главный объект на пересечении линий делящих изображение на три части по вертикали и по горизонтали см пример,он огласит что лучше всего помещать главный объект на пересечении линий делящих изображение на три части по вертикали и по горизонтали смотреть пример,0.1304,0.0556,13.08,23
население ватикана составляет около 800 человек это самая маленькая независимая страна в мире а также страна имеющая наименьшее население,население ватикана составляет около 800 человек это самая маленькая независимая страна в мире а также страна имеющая наименьшее население,0.0,0.0,10.38,19
несмотря на то что ии прочно ассоциируется с научной фантастикой он формирует очень важное направление компьютерных наук рассматривающее поведение и обучение машин и привитие им интеллекта,несмотря на то что ей прочно ассоциируется с научной фантастикой он формирует очень важное направление компьютерных наук рассматривающее поведение и обучение машин и привитие им интеллекта,0.0385,0.0106,13.8,26
людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,0.0,0.0,18.12,33
дети живущие на улицах возможно пережили тяжёлые формы насилия или травмирования до того как убежать или быть брошенными,дети живущие на улицах возможно пережили тяжелые формы насилия или травмирования до того как убежать или быть брошенными,0.0556,0.0083,11.34,18
однако процент людей с туберкулёзом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким 6000 от общего числа 330 000 зараженных в данный конкретный момент в юар,однако процент людей с туберкулезом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким 6000 от общего числа 330 тысяч зараженных в данный конкретный момент в юар,0.0645,0.0284,19.08,31
эпоха троецарствия была одним из самых кровавых периодов в истории древнего китая тысячи людей погибли сражаясь за место на троне в большом дворце в сиане,эпоха троецарствия была одним из самых кровавых периодов в истории древнего китая тысячи людей погибли сражая за место на троне в большом дворце в сиане,0.04,0.013,10.26,25
если вы смотрели фильм сокровище нации то можете подумать что на оборотной стороне декларации независимости была изображена карта сокровищ,если вы смотрели фильм сокровища нации то можете подумать что на оборотной стороне декларации независимости была изображена карта сокровищ,0.0526,0.0072,13.68,19
помимо соревнований в среду карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах,помимо соревнований в среду корпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах,0.0769,0.0096,7.44,13
чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютный покой и чувство удовлетворения,0.0476,0.0063,13.68,21
часто их не рассматривают как динозавров потому что они имеют перья и способны летать,часто их не рассматривают как динозавров потому что они имеют перья и способны летать,0.0,0.0,6.48,14
такие элементы как кальций и калий считаются металлами конечно также есть такие металлы как серебро и золото,такие элементы как кальций и калий считаются металлами конечно также есть такие металлы как серебро и золото,0.0,0.0,9.84,17
влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,0.0,0.0,8.22,17
но шенгенская зона в этом плане функционирует как единая страна,но шенгенская зона в этом плане функционирует как единая страна,0.0,0.0,5.1,10
сильные ветра град обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений таких как бури торнадо водяные смерчи и ураганы,сильные ветра град обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений таких как буря торнадо водяные смерчи и ураганы,0.0435,0.0064,14.64,23
это привело к тому что два вида рыб вымерли а два других в том числе горбатый голавль попали под угрозу исчезновения,это привело к тому что два вида рыб вымерли а два других в том числе горбатые головли попали под угрозу исчезновения,0.0952,0.0259,11.64,21
прочие вопросы в повестке дня на бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями,прочие вопросы в повестке дня на боли включают в себя сохранение оставшихся в мире лесов и обмен технологиями чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями,0.037,0.0051,13.26,27
это привело к тому что два вида рыб вымерли а два других в том числе горбатый голавль попали под угрозу исчезновения,это привело к тому что два вида рыб вымерли а два других в том числе горбатый галабль попали под угрозу исчезновения,0.0476,0.0172,8.88,21
дюваль который женат и имеет двух совершеннолетних детей не произвел большого впечатления на миллера которому рассказали эту историю,дюваль который женат и имеет двух совершеннолетних детей не произвел большого впечатления на миллера которому рассказали эту историю,0.0,0.0,9.96,18
толщина коры составляет около 70 км под океанами и 100 км под материками,толщина коры составляет около 70 км под океанами и 100 км под материками,0.0,0.0,8.1,13
мухаммед очень интересовался темами не связанными с мирской жизнью он часто посещал пещеру которая стала известна как хира на горе нур свет для размышлений,мухаммед очень интересовался темами не связанными с мирской жизнью он часто посещал пещеру которая стала известна как хира на горе нур свет для размышлений,0.0,0.0,12.12,24
в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,0.0,0.0,9.72,19
либеральная критика усилий по восстановлению сосредоточивалась на том что контракты на восстановительные работы отдавались предположительно имеющим связи с правительством,либеральная критика усилий по восстановлению сосредоточила на том что контракты на восстановительные работы отдавались предположительно имеющим связи с правительством,0.0526,0.0235,12.6,19
на другом конце спектра человек превращается в неузнаваемого индивида которому кажется что он должен изменить всё что делала команда и присвоить это себе,на другом конце спектра человек превращается в неузнаваемого индивида которому кажется что он должен изменить все что делала команда и присвоить это себе,0.0435,0.0065,13.92,23
толщина коры составляет около 70 км под океанами и 100 км под материками,толщина коры составляет около 70 км под океанами и 100 км под материками,0.0,0.0,7.2,13
к сожалению сложно изучать интенсивность движения автотранспорта потому что нельзя со стопроцентной вероятностью предсказать поведение водителя,к сожалению сложно изучать интенсивность движения автотранспорта потому что нельзя со 100 процентной вероятностью предсказать поведение водителя,0.125,0.028,8.76,16
джанкарло физикелла потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта,джанкарло физикелла потерял контроль над управление своим автомобилем и завершил гонку вскоре после старта,0.0714,0.0093,7.56,14
поздно вечером в воскресенье президент сша дональд трамп через пресссекретаря заявил что войска сша покинут сирию,поздно вечером в воскресенье президент сша дональд трамп через пресссекретаря заявил что войска сша покинут сирию,0.0,0.0,8.22,16
влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,влага на наших руках вступит в реакцию с верхним слоем что будет необычно затем сформируются подобие оболочки,0.1176,0.0183,9.78,17
в популярные виды спорта входят футбол баскетбол волейбол водное поло фехтование регби велоспорт хоккей на льду хоккей на роликах и автогонки формулы1,в популярные виды спорта входят футбол баскетбол волейбол водное поло фехтование регби велоспорт хоккей на льту хоккей на роликах и автогонки формулы1,0.0455,0.0067,13.5,22
это связано но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам так как катание по целине требует более жестких лыж и ботинок,это связано но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам так как катание по целине требует более жестких лыж и ботинок,0.0,0.0,12.12,27
согласно ядерному управлению японии на заводе были обнаружены радиоактивный цезий и йод,согласно ядерному управлению японии на заводе были обнаружены радиоактивный цезий и йод,0.0,0.0,9.96,12
в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности утверждается что можно определить лжетли человек при помощи правильной интерпретации его микровыражений,0.1333,0.0086,10.26,15
дель потро имел раннее преимущество во втором сете но это также потребовало тайбрейка после достижения 66,дель патро имел раннее преимущество во втором сете но это также потребовало тайбрейка после достижения 66,0.0625,0.0095,9.12,16
в тёплом климате ближнего востока дом не имел особого значения,в теплом климате ближнего востока дом не имел особого значения,0.1,0.0161,6.9,10
коллегирестлеры тоже отдали луне дань уважения,коллеги рестлеры тоже отдали луне дань уважения,0.3333,0.0217,6.6,6
это кажется разумной идеей потому что мы не чувствуем что земля движется не так ли,это кажется разумной идеей потому что мы не чувствуем что земля движется не так ли,0.0,0.0,6.18,15
кроме того он занимался гравюрным оттиском банкнот для многих стран недавние примеры его работ портреты премьерминистра на лицевой стороне новых банкнот канады номиналом 5 и 100 долларов,кроме того он занимался граверным оттиском банкнот для многих стран недавние примеры его работ портреты премьерминистра на лицевой стороне новых банкнот канады номиналом 5100 долларов,0.1481,0.0215,12.78,27
15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,0.0,0.0,11.04,15
надлежащее использование блогов может дать учащимся возможность стать более аналитичными и критичными путём активного отклика на интернетматериалы учащиеся могут определять свою позицию в контексте чужих работ а также излагать свои собственные взгляды на конкретные вопросы оравек 2002,надлежащее использование блогов может дать учащимся возможность стать более аналитичными и критичными путем активного отклика на интернетматериалы учащиеся могут определять свою позицию в контексте чужих работ а также излагать свои собственные взгляды на конкретные вопросы ровек2002,0.0811,0.014,20.28,37
падение произошло в высокогорье и как полагают стало результатом вражеского огня,падение произошло в высокогорье и как полагают стало результатом вражеского огня,0.0,0.0,7.2,11
большие области далее к северу довольно редко заселены а некоторые из них практически незаселённая глушь,большие области далее к северу довольно редко заселены а некоторые из них практически незаселенная глушь,0.0667,0.0096,8.16,15
серия asus eee pc ранее представленная во всём мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия asuc ранее представлены во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбе в 2007 году,0.1875,0.0585,14.7,32
этот осадок требовался для формирования пляжей и песчаных отмелей являвшихся местом обитания диких животных,этот осадок требовался для формирования пляжей и песчаных отмелей являвшихся местом обитания диких животных,0.0,0.0,8.4,14
вчера мартейи привёл к присяге новый временный избирательный совет вис состоящий из девяти участников,вчера мартеи привел к присяге новый временный избирательный совет вис состоящий из девяти участников,0.1429,0.0198,12.96,14
центр церковной власти базировался в риме на протяжении более тысячи лет и такое сосредоточение могущества и богатства привело к тому что многие усомнились а соблюдается ли этот догмат,центр церковной власти базировался в риме на протяжении более тысячи лет и такое сосредоточение могущества и богатства привело к тому что многие усомнились а соблюдается ли этот догмат,0.0,0.0,12.96,28
одним из наиболее распространённых методов используемых для иллюстрации важности социализации является иллюстрация нескольких прискорбных случаев когда дети изза отсутствия должного внимания неудачного стечения обстоятельств или умышленного жестокого обращения не контактировали со взрослыми во время своего взросления,одним из наиболее распространенных методов используемых для иллюстрации важности социализации является иллюстрация нескольких прискорбных случаев когда дети изза отсутствия должного внимания неудачного истечения обстоятельств или умышленного жестокого обращения не контактировали со взрослыми во время своего взросления,0.0556,0.0063,21.84,36
в итоге сплочённая работа организации с целью преодолеть препятствие может привести к новому инновационному процессу который будет отвечать интересам клиента,в итоге сплоченная работа организации с целью преодолеть препятствия может привести к новому инновационному процессу который будет отвечать интересам клиента,0.1,0.0127,15.48,20
шок по возвращении в родную страну наступает раньше чем культурный шок здесь более короткий романтичный период длится дольше и может быть более тяжёлым,шок по возвращению в родную страну наступает раньше чем культурный шок здесь более короткий романтичный период длится дольше и может быть более тяжелым,0.087,0.0132,9.36,23
когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,0.0,0.0,13.2,17
атомная бомба работает на том принципе что для того чтобы много протонов и нейтронов находились в одном ядре необходима энергия,атомная бомба работает на том принципе что для того чтобы много протонов и нейтронов находилось в одном ядре необходима энергия,0.05,0.0079,11.4,20
аналогично мужчины должны носить брюки которые бы закрывали колени,аналогично мужчины должны носить брюки которые бы закрывали колени,0.0,0.0,6.6,9
на некоторых маршрутах у более крупных компаний есть свои собственные самолёты но для других маршрутов и более мелких компаний с этим была проблема,на некоторых маршрутах у более крупных компаний есть свои собственные самолеты но для других маршрутов и более мелких компаний с этим была проблема,0.0435,0.0068,10.26,23
