ref,hyp,wer,cer,duration_sec,n_ref_words
очевидно что если владеешь языком романский подгруппы тебе будет проще выучить португальский,очевидно что если владеешь языком романской подгруппы тебе будет проще выучить португальский,0.0833,0.0109,6.66,12
почти все более мелкие острова являются независимыми государствами или ассоциированы с францией и известны как шикарные пляжные курорты,почти все более мелкие острова являются независимыми государствами или ассоциированы с францией и известны как шикарные пляжные курорты,0.0,0.0,10.08,18
с другой стороны погодные условия со снегом и льдом являются нормальными во многих странах и дорожное движение продолжается круглый год почти без перерывов,с другой стороны погодные условия со снегом и льдом являются нормальными во многих странах и дорожное движение продолжается круглый год почти без перерывов,0.0,0.0,10.56,23
шестеро заложников включая детей и пожилых людей освободили раньше как и филиппинских фотографов,шестеро заложников включая детей и пожилых людей освободили раньше как и филиппинских фотографов,0.0,0.0,7.92,13
он однако не является единственным научные исследования также руководствуются экспериментированием эксперимент это проверка используемая чтобы исключить одну или более возможных гипотез задаванием вопросов и проведением наблюдений,он однако не является единственным научные исследования также руководствуются экспериментированием эксперимент это проверка используемая чтобы исключить одну или более возможных гипотез задаванием вопросов и проведением наблюдений,0.0,0.0,22.08,26
растения питаются от солнца при помощи фотосинтеза кроме того они отбрасывают тень,растения питаются от солнца при помощи фотосинтеза кроме того они отбрасывают тень,0.0,0.0,7.26,12
в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведение,0.0526,0.0079,9.48,19
неблагоприятные метеоусловия это общий термин для обозначения любого опасного явления погоды способного причинить какойлибо ущерб вызвать серьёзные социальные потрясения или привести к человеческим жертвам,неблагоприятные метеоусловия это общий термин для обозначения любого опасного явления погоды способного причинить какойлибо ущерб вызвать серьезные социальные потрясения или привести к человеческим жертвам,0.0417,0.0049,13.2,24
бухта была местом печально известного военноморского противостояния в 1889 году когда семь кораблей из германии сша и британии отказались покидать бухту,бухта была местом печально известного военноморского противостояния в 1889 году когда семь кораблей из германии сша и британии отказались покидать бухту,0.0,0.0,16.8,21
автобус scotturb 403 совершает регулярные рейсы в синтру и делает остановку на мысе рока,автобус scott torp 403 совершает регулярные рейсы в синтру и делает остановку на мысе рока,0.1429,0.0455,11.76,14
почти все эти пляжи песчаные с безопасным купанием и многие из них тенистые благодаря таким деревьям как похутукава,почти все эти пляжи песчаные с безопасным купанием и многие из них тенистые благодаря таким деревьям как пахутукапа,0.0556,0.0174,8.88,18
так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,так же как луна притягивает землю при этом вызывая приливы так и млечный путь воздействует на галактику в стрельце,0.0,0.0,9.84,19
оно гласит что лучше всего помещать главный объект на пересечении линий делящих изображение на три части по вертикали и по горизонтали см пример,он огласит что лучше всего помещать главный объект на пересечении линий делящих изображение на три части по вертикали и по горизонтали смотреть пример,0.1304,0.0556,13.08,23
население ватикана составляет около 800 человек это самая маленькая независимая страна в мире а также страна имеющая наименьшее население,население ватикана составляет около 800 человек это самая маленькая независимая страна в мире а также страна имеющая наименьшее население,0.0,0.0,10.38,19
несмотря на то что ии прочно ассоциируется с научной фантастикой он формирует очень важное направление компьютерных наук рассматривающее поведение и обучение машин и привитие им интеллекта,несмотря на то что ии прочно ассоциируется с научной фантастикой он формирует очень важное направление компьютерных наук рассматривающее поведение и обучение машин и привитие им интеллекта,0.0,0.0,13.8,26
людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,людям с античных времен были известны основные химические элементы такие как золото серебро и медь поскольку их все можно встретить в природе в чистом виде и относительно легко добывать с помощью примитивных орудий,0.0,0.0,18.12,33
дети живущие на улицах возможно пережили тяжёлые формы насилия или травмирования до того как убежать или быть брошенными,дети живущие на улицах возможно пережили тяжелые формы насилия или травмирования до того как убежать или быть брошенными,0.0556,0.0083,11.34,18
однако процент людей с туберкулёзом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким 6000 от общего числа 330 000 зараженных в данный конкретный момент в юар,однако процент людей с туберкулезом с множественной лекарственной устойчивостью в целой группе больных туберкулезом все еще кажется низким 6000 от общего числа 330 тысяч зараженных в данный конкретный момент в юар,0.0645,0.0284,19.08,31
эпоха троецарствия была одним из самых кровавых периодов в истории древнего китая тысячи людей погибли сражаясь за место на троне в большом дворце в сиане,эпоха троецарствия была одним из самых кровавых периодов в истории древнего китая тысячи людей погибли сражаясь за место на троне в большом дворце в сиане,0.0,0.0,10.26,25
если вы смотрели фильм сокровище нации то можете подумать что на оборотной стороне декларации независимости была изображена карта сокровищ,если вы смотрели фильм сокровища нации то можете подумать что на оборотной стороне декларации независимости была изображена карта сокровищ,0.0526,0.0072,13.68,19
помимо соревнований в среду карпендо принимал участие в двух индивидуальных соревнованиях на чемпионатах,помимо соревнований в среду карпенда принимал участие в двух индивидуальных соревнованиях на чемпионатах,0.0769,0.0096,7.44,13
чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютные покой и чувство удовлетворения,чем ниже напряжение тем более позитивна присутствующая в вас жизненная сила каждому человеку потенциально дано обрести абсолютный покой и чувство удовлетворения,0.0476,0.0063,13.68,21
часто их не рассматривают как динозавров потому что они имеют перья и способны летать,часто их не рассматривают как динозавров потому что они имеют перья и способны летать,0.0,0.0,6.48,14
такие элементы как кальций и калий считаются металлами конечно также есть такие металлы как серебро и золото,такие элементы как кальций и калий считаются металлами конечно также есть такие металлы как серебро и золото,0.0,0.0,9.84,17
влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,0.0,0.0,8.22,17
но шенгенская зона в этом плане функционирует как единая страна,но шенгенская зона в этом плане функционирует как единая страна,0.0,0.0,5.1,10
сильные ветра град обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений таких как бури торнадо водяные смерчи и ураганы,сильные ветра град обильные осадки и лесные пожары являются проявлениями и эффектами суровых погодных явлений таких как буря торнадо водяные смерчи и ураганы,0.0435,0.0064,14.64,23
это привело к тому что два вида рыб вымерли а два других в том числе горбатый голавль попали под угрозу исчезновения,это привело к тому что два вида рыб вымерли а два других в том числе горбатые голавли попали под угрозу исчезновения,0.0952,0.0172,11.64,21
прочие вопросы в повестке дня на бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями,прочие вопросы в повестке дня на бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями,0.0,0.0,13.26,27
это привело к тому что два вида рыб вымерли а два других в том числе горбатый голавль попали под угрозу исчезновения,это привело к тому что два вида рыб вымерли а два других в том числе горбатый галавль попали под угрозу исчезновения,0.0476,0.0086,8.88,21
дюваль который женат и имеет двух совершеннолетних детей не произвел большого впечатления на миллера которому рассказали эту историю,дюваль который женат и имеет двух совершеннолетних детей не произвел большого впечатления на миллера которому рассказали эту историю,0.0,0.0,9.96,18
толщина коры составляет около 70 км под океанами и 100 км под материками,толщина коры составляет около 70 километров под океанами и 100 километров под материками,0.1538,0.2222,8.1,13
мухаммед очень интересовался темами не связанными с мирской жизнью он часто посещал пещеру которая стала известна как хира на горе нур свет для размышлений,мухаммед очень интересовался темами не связанными с мирской жизнью он часто посещал пещеру которая стала известна как хира на горе нур свет для размышлений,0.0,0.0,12.12,24
в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведения,в них обычно предлагается особая еда напитки и развлечения чтобы гости оставались в хорошем настроении и не покидали заведение,0.0526,0.0079,9.72,19
либеральная критика усилий по восстановлению сосредоточивалась на том что контракты на восстановительные работы отдавались предположительно имеющим связи с правительством,либеральная критика усилий по восстановлению сосредоточилась на том что контракты на восстановительные работы отдавались предположительно имеющим связи с правительством,0.0526,0.0118,12.6,19
на другом конце спектра человек превращается в неузнаваемого индивида которому кажется что он должен изменить всё что делала команда и присвоить это себе,на другом конце спектра человек превращается в неузнаваемого индивида которому кажется что он должен изменить все что делала команда и присвоить это себе,0.0435,0.0065,13.92,23
толщина коры составляет около 70 км под океанами и 100 км под материками,толщина коры составляет около 70 км под океанами и 100 км под материками,0.0,0.0,7.2,13
к сожалению сложно изучать интенсивность движения автотранспорта потому что нельзя со стопроцентной вероятностью предсказать поведение водителя,к сожалению сложно изучать интенсивность движения автотранспорта потому что нельзя со стопроцентной вероятностью предсказать поведение водителя,0.0,0.0,8.76,16
джанкарло физикелла потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта,джан карло физикелло потерял контроль над управлением своим автомобилем и завершил гонку вскоре после старта,0.2143,0.0187,7.56,14
поздно вечером в воскресенье президент сша дональд трамп через пресссекретаря заявил что войска сша покинут сирию,поздно вечером в воскресенье президент сша дональд трамп через пресссекретаря заявил что войска сша покинут сирию,0.0,0.0,8.22,16
влага на ваших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,влага на наших руках вступит в реакцию с верхним слоем что будет необычно затем сформируется подобие оболочки,0.0588,0.0092,9.78,17
в популярные виды спорта входят футбол баскетбол волейбол водное поло фехтование регби велоспорт хоккей на льду хоккей на роликах и автогонки формулы1,в популярные виды спорта входят футбол баскетбол волейбол водное поло фехтование регби велоспорт хоккей на льду хоккей на роликах и автогонки формулы1,0.0,0.0,13.5,22
это связано но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам так как катание по целине требует более жестких лыж и ботинок,это связано но обычно не включает пешее восхождение на вершину и затем спуск по неподготовленным склонам так как катание по целине требует более жестких лыж и ботинок,0.0,0.0,12.12,27
согласно ядерному управлению японии на заводе были обнаружены радиоактивный цезий и йод,согласно ядерному управлению японии на заводе были обнаружены радиоактивные цезии и йод,0.1667,0.023,9.96,12
в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,в частности утверждается что можно определить лжет ли человек при помощи правильной интерпретации его микровыражений,0.0,0.0,10.26,15
дель потро имел раннее преимущество во втором сете но это также потребовало тайбрейка после достижения 66,дель патро имел ранее преимущество во втором сете но это также потребовало тайбрейка после достижения 66,0.125,0.019,9.12,16
в тёплом климате ближнего востока дом не имел особого значения,в теплом климате ближнего востока дом не имел особого значения,0.1,0.0161,6.9,10
коллегирестлеры тоже отдали луне дань уважения,коллегиреслеры тоже отдали луне дань уважения,0.1667,0.0217,6.6,6
это кажется разумной идеей потому что мы не чувствуем что земля движется не так ли,это кажется разумной идеей потому что мы не чувствуем что земля движется не так ли,0.0,0.0,6.18,15
кроме того он занимался гравюрным оттиском банкнот для многих стран недавние примеры его работ портреты премьерминистра на лицевой стороне новых банкнот канады номиналом 5 и 100 долларов,кроме того он занимался граверным отиском банкнот для многих стран недавние примеры его работ портреты премьерминистра на лицевой стороне новых банкнот канады номиналом 5 и 100 долларов,0.0741,0.0108,12.78,27
15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,15 августа 1940 года союзники вторглись в южную часть франции вторжение получило название операция драгун,0.0,0.0,11.04,15
надлежащее использование блогов может дать учащимся возможность стать более аналитичными и критичными путём активного отклика на интернетматериалы учащиеся могут определять свою позицию в контексте чужих работ а также излагать свои собственные взгляды на конкретные вопросы оравек 2002,назлежащее использование блогов может дать учащимся возможность стать более аналитичными и критичными путем активного отклика на интернетматериалы учащиеся могут определять свою позицию в контексте чужих работ а также излагать свои собственные взгляды на конкретные вопросы аравек 2002,0.0811,0.0105,20.28,37
падение произошло в высокогорье и как полагают стало результатом вражеского огня,падение произошло в высокогорье и как полагают стало результатом вражеского огня,0.0,0.0,7.2,11
большие области далее к северу довольно редко заселены а некоторые из них практически незаселённая глушь,большие области далее к северу довольно редко заселены а некоторые из них практически незаселенная глушь,0.0667,0.0096,8.16,15
серия asus eee pc ранее представленная во всём мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,серия asus eepc ранее представленная во всем мире с ориентацией на такие факторы как экономия средств и функциональность стала горячей темой во время месяца информационных технологий в тайбэе в 2007 году,0.0938,0.0146,14.7,32
этот осадок требовался для формирования пляжей и песчаных отмелей являвшихся местом обитания диких животных,этот осадок требовался для формирования пляжей и песчаных отмелей являвшихся местом обитания диких животных,0.0,0.0,8.4,14
вчера мартейи привёл к присяге новый временный избирательный совет вис состоящий из девяти участников,вчера мартеи привел к присяге новый временный избирательный совет вис состоящий из девяти участников,0.1429,0.0198,12.96,14
центр церковной власти базировался в риме на протяжении более тысячи лет и такое сосредоточение могущества и богатства привело к тому что многие усомнились а соблюдается ли этот догмат,центр церковной власти базировался в риме на протяжении более тысячи лет и такое сосредоточение могущества и богатства привело к тому что многие усомнились а соблюдается ли этот догмат,0.0,0.0,12.96,28
одним из наиболее распространённых методов используемых для иллюстрации важности социализации является иллюстрация нескольких прискорбных случаев когда дети изза отсутствия должного внимания неудачного стечения обстоятельств или умышленного жестокого обращения не контактировали со взрослыми во время своего взросления,одним из наиболее распространенных методов используемых для иллюстрации важности социализации является иллюстрация нескольких прискорбных случаев когда дети изза отсутствия должного внимания неудачного стечения обстоятельств или умышленного жестокого обращения не контактировали со взрослыми во время своего возрастления,0.0556,0.0126,21.84,36
в итоге сплочённая работа организации с целью преодолеть препятствие может привести к новому инновационному процессу который будет отвечать интересам клиента,в итоге сплоченная работа организации с целью преодолеть препятствия может привести к новому инновационному процессу который будет отвечать интересам клиента,0.1,0.0127,15.48,20
шок по возвращении в родную страну наступает раньше чем культурный шок здесь более короткий романтичный период длится дольше и может быть более тяжёлым,шок по возвращению в родную страну наступает раньше чем культурный шок здесь более короткий романтичный период длится дольше и может быть более тяжелым,0.087,0.0132,9.36,23
когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,когда все доступные ресурсы эффективно используются во всех функциональных подразделениях организации то могут проявиться креативность и изобретательность,0.0,0.0,13.2,17
атомная бомба работает на том принципе что для того чтобы много протонов и нейтронов находились в одном ядре необходима энергия,атомная бомба работает на том принципе что для того чтобы много протонов и нейтронов находились в одном ядре необходима энергия,0.0,0.0,11.4,20
аналогично мужчины должны носить брюки которые бы закрывали колени,аналогично мужчины должны носить брюки которые бы закрывали колени,0.0,0.0,6.6,9
на некоторых маршрутах у более крупных компаний есть свои собственные самолёты но для других маршрутов и более мелких компаний с этим была проблема,на некоторых маршрутах у более крупных компаний есть свои собственные самолеты но для других маршрутов и более мелких компаний с этим была проблема,0.0435,0.0068,10.26,23
большинство современных исследовательских телескопов это огромные сооружения в удаленных местах с благоприятными атмосферными условиями,большинство современных исследовательских телескопов это огромные сооружения в удаленных местах с благоприятными атмосферными условиями,0.0,0.0,10.02,14
между 1000 и 1100 вечера по горному времени заключенные устроили пожар во дворе,между 10 и 11 вечера по горному времени заключенные устроили пожар во дворе,0.1538,0.0506,9.96,13
блоги также могут улучшить навыки письма у учащихся хотя учащиеся часто начинают свой блог используя неряшливую грамматику и орфографию это как правило меняется изза присутствия аудитории,блоги также могут улучшить навыки письма учащихся хотя учащиеся часто начинают свой блог используя неряшливую грамматику и орфографию это как правило меняется изза присутствия аудитории,0.0385,0.0107,13.8,26
это представляет хорошую возможность увидеть северное сияние потому что небо будет более или менее тёмным круглые сутки,это представляет хорошую возможность увидеть северное сияние потому что небо будет более или менее темным круглые сутки,0.0588,0.0084,9.6,17
дель потро имел раннее преимущество во втором сете но это также потребовало тайбрейка после достижения 66,дальпотро имел раннее преимущество во втором сете но это также потребовало тайпбрейка после достижения 66,0.1875,0.0286,12.72,16
по оценке начальника инженерных войск сша 6 дюймов дождевых осадков могли прорвать поврежденные ранее дамбы,по оценке начальника инженерных войск сша 6 дюймов дождевых осадков могли прорвать поврежденные ранее дамбы,0.0,0.0,11.64,15
но еще можно многое сказать о птицах которые всё ещё выглядят как динозавры,но еще многое можно сказать о птицах которые все еще выглядят как динозавры,0.3077,0.1333,6.72,13
вскоре после начала военных действий британия устроила морскую блокаду германии,вскоре после начала военных действий британия устроила морскую блокаду германии,0.0,0.0,7.56,10
находка также позволяет ознакомиться с эволюцией перьев у птиц,находка также позволяет ознакомиться с эволюцией перьев у птиц,0.0,0.0,5.76,9
стандарт 80211n работает на обоих частотах 24 ггц и 50 ггц,стандарт 80211n работает на обоих частотах 24 ггц и 50 ггц,0.0,0.0,9.3,11
они вернулись в париж в карете окружённые толпой людей которые выкрикивали угрозы королю и королеве,они вернулись в париж в карете окруженной толпой людей которые выкрикывали угрозы королю и королеве,0.1333,0.0404,8.52,15
эти теории обращаются к тому что же заставляет конкретных людей хотеть делать то что они делают и что их окружении заставляет делать или не делать определённые вещи,эти теории обращаются к тому что же заставляет конкретных людей хотеть делать то что они делают и что их окружение заставляет делать или не делать определённые вещи,0.037,0.0061,15.6,27
аналогичным образом если у вас есть шенгенская виза вам не нужно подавать заявление на получение визы в каждую из странучастниц шенгенского соглашения отдельно что позволит вам сэкономить время и деньги а также избежать бумажной волокиты,аналогичным образом если у вас есть шенгенская виза вам не нужно подавать заявление на получение визы в каждую из странучастниц шенгенского соглашения отдельно что позволит вам сэкономить время и деньги а также избежать бумажной волокиты,0.0,0.0,15.96,35
количество присутствующих было настолько велико что не все смогли попасть на площадь святого петра где проходили похороны,количество присутствующих было настолько велико что не все смогли попасть на площадь святого петра где проходили похороны,0.0,0.0,11.34,17
австралиец митчелл гурли пришел к финишу одиннадцатым в соревнованиях по супергиганту для мужчин в классе стоя чех олдрич елинек пришел к финишу шестнадцатым в соревнованиях по супергиганту для мужчин в классе сидя,австралиец митчелл гурли пришел к финишу 11 в соревнованиях по супергиганту для мужчин в классе стоя чех олдрич еленек пришел к финишу 16 в соревнованиях по супергиганту для мужчин в классе сидя,0.0938,0.1168,18.06,32
наиболее доступными растительными ресурсами были бы белки находящиеся в листьях и бобовых но они плохо усваиваются такими приматами как мы если их не готовить,наиболее доступными растительными ресурсами были бы белки находящиеся в листьях и бобовых но они плохо усваиваются такими приматами как мы если их не готовить,0.0,0.0,13.74,24
центр церковной власти базировался в риме на протяжении более тысячи лет и такое сосредоточение могущества и богатства привело к тому что многие усомнились а соблюдается ли этот догмат,центр церковной власти базировался в риме на протяжении более тысячи лет и такое сосредоточение могущества и богатства привело к тому что многие усомнились а соблюдается ли этот догмат,0.0,0.0,13.32,28
национальный парк плитвицкие озёра сильно зарос лесом в основном буками елями и пихтами и представляет собой смесь альпийской и средиземноморской растительности,национальный парк плитвицкие озера сильно зарос лесом в основном буками елями и пихтами и представляет собой смесь альпийской и средиземноморской растительности,0.0476,0.0063,15.0,21
простым и популярным блюдом на обед особенно в летнее время является паамболи хлеб с оливковым маслом помидорами и любой имеющейся начинкой такой как сыр тунец и т д,простым и популярным блюдом на обед особенно в летнее время является памполи хлеб с оливковым маслом помидорами и любой имеющейся начинкой такой как сыр тунец и так далее,0.1071,0.0485,12.54,28
долина кочамо главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,долина качама главное направление в чили для альпинизма она известна как йосмит южной америки и имеет большое количество больших гранитных стен и скал,0.0435,0.0133,11.04,23
каждый является членом общества и использует транспортные системы практически каждый жалуется на эти систем,каждый является членом общества и использует транспортные системы практически каждый жалуется на эти системы,0.0714,0.0093,9.78,14
даниэль лантань эксперт оон по вопросам данной болезни заявила что вспышка вероятно была вызвана миротворцами,даниэль ланталь эксперт оон по вопросам данной болезни заявила что вспышка вероятно была вызвана миротворцами,0.0667,0.0092,8.88,15
